Stress_class	Stress_info	Pathogen	Sample_description	BioSample	BioProject	Tissue	Source_name	Treatment	PubMed	Study_title	Study_abstract
NA	NA	NA	NA	SAMN01924551	PRJNA190191	leaves	0	0	0	Glycine max strain:Isoclark Transcriptome or Gene expression	Virus Induced Gene Silencing (VIGS) was used to silence the expression of soybean Replication Protein 3 (GmRPA3). RNAseq was used to compare gene expression in GmRPA3 silenced and empty vector treated plants.
NA	NA	NA	NA	SAMN01924552	PRJNA190191	leaves	0	0	0	Glycine max strain:Isoclark Transcriptome or Gene expression	Virus Induced Gene Silencing (VIGS) was used to silence the expression of soybean Replication Protein 3 (GmRPA3). RNAseq was used to compare gene expression in GmRPA3 silenced and empty vector treated plants.
NA	NA	NA	NA	SAMN01924553	PRJNA190191	leaves	0	0	0	Glycine max strain:Isoclark Transcriptome or Gene expression	Virus Induced Gene Silencing (VIGS) was used to silence the expression of soybean Replication Protein 3 (GmRPA3). RNAseq was used to compare gene expression in GmRPA3 silenced and empty vector treated plants.
NA	NA	NA	NA	SAMN01924554	PRJNA190191	leaves	0	0	0	Glycine max strain:Isoclark Transcriptome or Gene expression	Virus Induced Gene Silencing (VIGS) was used to silence the expression of soybean Replication Protein 3 (GmRPA3). RNAseq was used to compare gene expression in GmRPA3 silenced and empty vector treated plants.
NA	NA	NA	NA	SAMN01924501	PRJNA190191	leaves	0	0	0	Glycine max strain:Isoclark Transcriptome or Gene expression	Virus Induced Gene Silencing (VIGS) was used to silence the expression of soybean Replication Protein 3 (GmRPA3). RNAseq was used to compare gene expression in GmRPA3 silenced and empty vector treated plants.
NA	NA	NA	NA	SAMN01985837	PRJNA193666	root	0	0	0	Glycine max strain:G93-9223 Transcriptome or Gene expression	Soybean (Glycine max) line PI 595099 (Accession NPGS/GRIN: G93-9223) is resistant against specific strains and races of nematode species
NA	NA	NA	NA	SAMN02009284	PRJNA196471	leaves	0	0	0	Glycine max Transcriptome or Gene expression	To provide novel insights into the molecular basis of floral initiation
NA	NA	NA	NA	SAMN02009285	PRJNA196471	leaves	0	0	0	Glycine max Transcriptome or Gene expression	To provide novel insights into the molecular basis of floral initiation
NA	NA	NA	NA	SAMN02009286	PRJNA196471	leaves	0	0	0	Glycine max Transcriptome or Gene expression	To provide novel insights into the molecular basis of floral initiation
NA	NA	NA	NA	SAMN02009287	PRJNA196471	leaves	0	0	0	Glycine max Transcriptome or Gene expression	To provide novel insights into the molecular basis of floral initiation
NA	NA	NA	NA	SAMN02009289	PRJNA196471	shoot	0	0	0	Glycine max Transcriptome or Gene expression	To provide novel insights into the molecular basis of floral initiation
NA	NA	NA	NA	SAMN02009288	PRJNA196471	shoot	0	0	0	Glycine max Transcriptome or Gene expression	To provide novel insights into the molecular basis of floral initiation
NA	NA	NA	NA	SAMN02009290	PRJNA196471	shoot	0	0	0	Glycine max Transcriptome or Gene expression	To provide novel insights into the molecular basis of floral initiation
NA	NA	NA	NA	SAMN02009291	PRJNA196471	shoot	0	0	0	Glycine max Transcriptome or Gene expression	To provide novel insights into the molecular basis of floral initiation
NA	NA	NA	NA	SAMN02009292	PRJNA196471	shoot	0	0	0	Glycine max Transcriptome or Gene expression	To provide novel insights into the molecular basis of floral initiation
NA	NA	NA	NA	SAMN02046329	PRJNA197251	cotyledon	Soybean Early Maturation Stage-Cotyledon Abaxial Epidermis	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02046330	PRJNA197251	cotyledon	Soybean Early Maturation Stage-Cotyledon Abaxial Epidermis	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02046331	PRJNA197251	cotyledon	Soybean Early Maturation Stage-Cotyledon Abaxial Epidermis	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02046332	PRJNA197251	cotyledon	Soybean Early Maturation Stage-Cotyledon Vasculature	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02046333	PRJNA197251	cotyledon	Soybean Early Maturation Stage-Cotyledon Vasculature	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799138	PRJNA197251	cotyledon	Soybean Early Maturation Cotyledon Abaxial Parenchyma	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799134	PRJNA197251	cotyledon	Soybean Early Maturation Cotyledon Abaxial Parenchyma	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799130	PRJNA197251	cotyledon	Soybean Early Maturation Cotyledon Abaxial Parenchyma	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799142	PRJNA197251	cotyledon	Soybean Early Maturation Cotyledon Adaxial Epidermis	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799135	PRJNA197251	cotyledon	Soybean Early Maturation Cotyledon Adaxial Epidermis	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799133	PRJNA197251	cotyledon	Soybean Early Maturation Cotyledon Adaxial Epidermis	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799144	PRJNA197251	cotyledon	Soybean Early Maturation Cotyledon Adaxial Parenchyma	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799143	PRJNA197251	cotyledon	Soybean Early Maturation Cotyledon Adaxial Parenchyma	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799141	PRJNA197251	cotyledon	Soybean Early Maturation Cotyledon Adaxial Parenchyma	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799147	PRJNA197251	cotyledon	Soybean Early Maturation Cotyledon Vasculature	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02046324	PRJNA197251	embryo	Soybean Early Maturation Stage-Axis Parenchyma	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02046339	PRJNA197251	embryo	Soybean Early Maturation Stage-Root Tip	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02046325	PRJNA197251	embryo	Soybean Early Maturation Stage-Axis Parenchyma	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02046326	PRJNA197251	embryo	Soybean Early Maturation Stage-Axis Parenchyma	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02046327	PRJNA197251	embryo	Soybean Early Maturation Stage-Axis Vasculature	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02046328	PRJNA197251	embryo	Soybean Early Maturation Stage-Axis Vasculature	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02046338	PRJNA197251	embryo	Soybean Early Maturation Stage-Root Tip	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799123	PRJNA197251	embryo	Soybean Early Maturation Stage-Axis Epidermis	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799140	PRJNA197251	embryo	Soybean Early Maturation Stage-Axis Epidermis	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799132	PRJNA197251	embryo	Soybean Early Maturation Axis Plumules	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799120	PRJNA197251	embryo	Soybean Early Maturation Stage-Axis Epidermis	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799127	PRJNA197251	embryo	Soybean Early Maturation Axis Plumules	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799137	PRJNA197251	embryo	Soybean Early Maturation Axis Plumules	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799124	PRJNA197251	embryo	Soybean Early Maturation Axis Root Tip	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799128	PRJNA197251	embryo	Soybean Early Maturation Axis Shoot Apical Meristem	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799131	PRJNA197251	embryo	Soybean Early Maturation Axis Shoot Apical Meristem	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799129	PRJNA197251	embryo	Soybean Early Maturation Axis Shoot Apical Meristem	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799126	PRJNA197251	embryo	Soybean Early Maturation Axis Stele	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799139	PRJNA197251	embryo	Soybean Early Maturation Axis Stele	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
NA	NA	NA	NA	SAMN02799136	PRJNA197251	embryo	Soybean Early Maturation Axis Stele	0	25963149	Gene Expression Changes in the Development of the Soybean Seed-Early Maturation Stage	We investigated soybean seed development because (1) soybean seeds are a major source of food and fuel
